2000
0	4.158624e-01	2.493983e-01	2.659990e+00
1	4.349346e-01	2.457801e-01	1.927211e+00
3	4.220633e-01	3.181258e-01	1.306790e+00
4	3.818547e-01	3.719483e-01	2.219345e+00
5	6.983565e-01	2.122427e-01	2.259404e+00
6	1.948020e-01	7.294813e-02	2.766488e+00
9	4.068817e-01	3.320702e-01	1.231558e+00
10	3.880902e-01	2.908735e-01	1.283341e+00
14	3.639417e-01	2.284490e-01	2.148021e+00
16	3.113878e-01	3.990705e-01	2.881778e+00
17	3.958408e-01	3.519839e-01	1.311676e+00
19	4.288863e-01	2.761165e-01	2.081583e+00
20	3.762175e-01	1.514904e-01	2.944309e+00
21	4.046212e-01	3.386938e-01	2.364924e+00
22	2.390230e-01	2.158721e-01	2.446996e+00
24	3.711522e-01	2.720093e-01	2.993161e+00
26	3.811009e-01	3.402643e-01	1.180752e+00
29	3.735068e-01	3.241088e-01	1.761114e+00
30	3.751290e-01	3.234132e-01	2.705911e+00
31	4.139983e-01	3.061038e-01	2.189057e+00
32	5.189897e-01	2.037545e-01	2.337567e+00
36	2.393386e-01	1.620184e-01	1.131900e+00
39	3.514081e-01	3.472185e-01	2.950171e+00
41	3.624561e-01	4.897599e-01	1.319492e+00
43	3.389190e-01	2.353220e-01	2.796776e+00
45	4.170225e-01	3.039720e-01	2.812408e+00
47	3.551828e-01	3.582464e-01	2.619932e+00
48	3.416488e-01	3.126289e-01	1.500244e+00
49	4.210752e-01	3.382149e-01	1.309722e+00
50	3.629386e-01	3.483995e-01	1.122130e+00
52	3.447997e-01	3.321259e-01	1.758183e+00
53	3.691033e-01	3.794777e-01	2.832926e+00
54	3.715943e-01	3.138098e-01	2.136297e+00
55	3.955680e-01	3.844191e-01	1.853933e+00
56	3.779574e-01	2.791989e-01	1.607719e+00
58	3.595329e-01	3.786653e-01	2.045432e+00
59	4.609150e-01	2.865018e-01	1.234489e+00
62	3.892985e-01	3.206595e-01	2.046409e+00
65	1.844728e-01	1.927001e-01	1.164143e+00
69	3.743912e-01	2.551955e-01	1.689790e+00
