2000
0	4.186625e-01	3.847764e-01	2.659990e+00
1	3.986303e-01	3.925006e-01	1.927211e+00
3	3.741928e-01	4.925804e-01	1.306790e+00
4	4.512268e-01	4.772580e-01	2.219345e+00
5	8.009286e-01	6.528698e-01	2.259404e+00
6	4.805234e-01	7.648109e-01	2.766488e+00
8	9.073164e-01	7.703328e-01	1.925256e+00
9	4.236504e-01	3.858510e-01	1.231558e+00
10	4.082547e-01	4.106739e-01	1.283341e+00
12	9.216954e-01	7.654957e-01	2.602345e+00
14	3.988089e-01	4.669252e-01	2.148021e+00
15	9.258022e-01	7.793488e-01	2.825110e+00
16	4.127009e-01	3.837024e-01	2.881778e+00
17	3.939515e-01	4.072488e-01	1.311676e+00
19	4.208040e-01	4.144376e-01	2.081583e+00
20	4.604192e-01	7.828130e-01	2.944309e+00
21	4.641158e-01	4.660263e-01	2.364924e+00
22	3.168440e-01	4.722781e-01	2.446996e+00
23	8.560614e-01	9.594299e-01	1.915486e+00
24	4.461926e-01	3.626159e-01	2.993161e+00
26	4.465342e-01	4.624603e-01	1.180752e+00
29	3.895502e-01	4.165956e-01	1.761114e+00
30	4.414484e-01	4.421283e-01	2.705911e+00
31	4.372205e-01	4.188337e-01	2.189057e+00
32	6.524738e-01	3.829689e-01	2.337567e+00
36	6.439090e-01	4.708813e-01	1.131900e+00
39	4.135279e-01	3.863519e-01	2.950171e+00
41	6.187578e-01	8.848131e-02	1.319492e+00
43	5.227401e-01	3.822523e-01	2.796776e+00
45	4.511324e-01	4.248852e-01	2.812408e+00
47	4.315638e-01	3.991513e-01	2.619932e+00
48	4.123286e-01	4.354638e-01	1.500244e+00
49	4.627264e-01	4.674871e-01	1.309722e+00
50	4.578918e-01	4.395324e-01	1.122130e+00
52	3.849453e-01	4.035800e-01	1.758183e+00
53	4.113763e-01	4.212529e-01	2.832926e+00
54	4.177119e-01	4.166998e-01	2.136297e+00
55	4.797588e-01	4.807324e-01	1.853933e+00
56	4.101855e-01	4.053750e-01	1.607719e+00
57	9.341894e-01	2.382776e-01	1.982902e+00
58	4.190644e-01	4.216051e-01	2.045432e+00
59	3.911709e-01	4.594987e-01	1.234489e+00
62	4.062941e-01	4.289871e-01	2.046409e+00
65	4.402920e-01	4.185257e-01	1.164143e+00
69	3.241327e-01	5.059858e-01	1.689790e+00
70	4.008891e-01	4.261588e-01	2.347338e+00
73	4.315306e-01	3.976799e-01	1.758183e+00
74	5.174513e-01	4.627747e-01	2.161700e+00
76	4.462708e-01	4.456102e-01	2.038593e+00
77	4.112732e-01	4.028818e-01	1.977040e+00
78	4.109420e-01	3.703508e-01	2.565217e+00
80	4.060559e-01	3.815457e-01	2.205667e+00
81	4.702574e-01	4.749888e-01	1.398632e+00
82	4.540892e-01	4.661319e-01	1.638007e+00
83	4.372357e-01	3.914054e-01	1.205178e+00
85	5.039121e-01	3.212297e-01	1.362482e+00
87	5.221174e-01	4.633823e-01	1.996580e+00
88	4.315350e-01	7.437505e-01	1.143625e+00
89	5.198741e-01	4.637951e-01	1.917440e+00
90	9.302351e-01	2.391078e-01	1.747435e+00
91	4.385881e-01	4.166484e-01	2.804592e+00
92	4.935784e-01	4.724850e-01	1.592086e+00
93	4.277907e-01	4.352077e-01	2.871031e+00
94	4.962891e-01	4.897057e-01	1.717147e+00
96	5.657791e-01	4.506903e-01	2.295554e+00
97	7.505001e-01	3.393999e-01	1.248168e+00
98	5.676758e-01	4.506199e-01	2.607230e+00
99	4.798982e-01	4.819104e-01	2.866146e+00
100	9.410471e-01	2.382019e-01	2.349292e+00
101	4.316418e-01	4.095986e-01	1.344895e+00
103	9.422805e-01	2.376624e-01	1.942843e+00
104	5.347662e-01	5.436871e-01	2.097215e+00
105	4.885706e-01	4.694375e-01	2.440156e+00
107	4.951148e-01	3.828137e-01	2.630679e+00
108	5.411928e-01	4.849551e-01	1.023449e+00
110	5.572007e-01	5.072627e-01	2.002443e+00
112	4.708117e-01	4.165714e-01	2.215437e+00
113	4.408279e-01	4.101179e-01	1.230581e+00
114	3.875433e-01	4.087681e-01	2.364924e+00
116	4.335216e-01	3.913907e-01	1.324377e+00
117	6.026244e-01	3.853306e-01	1.500244e+00
118	6.353276e-01	3.885483e-01	2.812408e+00
119	4.200470e-01	7.392094e-01	1.448461e+00
120	4.401953e-01	4.111075e-01	2.302394e+00
122	4.872526e-01	7.442701e-01	2.131412e+00
123	4.803697e-01	4.234998e-01	2.719590e+00
124	4.956675e-01	7.240862e-01	2.884709e+00
125	6.828280e-01	3.962819e-01	2.896434e+00
126	4.402072e-01	4.129036e-01	1.119199e+00
127	4.391971e-01	4.174309e-01	2.184172e+00
128	4.670118e-01	2.504764e-01	2.469468e+00
129	4.169644e-01	7.390981e-01	1.157303e+00
130	4.647270e-01	5.834315e-01	2.511480e+00
131	6.276379e-01	3.930800e-01	2.546654e+00
134	4.364916e-01	4.345038e-01	2.489008e+00
135	6.095625e-01	5.031257e-01	2.473376e+00
136	4.036004e-01	3.836133e-01	1.486566e+00
137	2.097422e-01	5.048139e-01	1.004885e+00
140	4.629098e-01	4.055474e-01	1.103566e+00
141	4.680901e-01	4.957710e-01	2.380557e+00
142	4.123472e-01	5.445974e-01	2.226185e+00
143	4.375604e-01	4.188010e-01	2.559355e+00
144	4.843156e-01	3.871936e-01	2.978505e+00
148	4.654412e-01	4.004965e-01	2.119687e+00
149	6.917683e-01	8.469620e-01	2.315095e+00
150	3.908828e-01	4.548888e-01	1.074255e+00
151	6.342386e-01	4.683097e-01	2.398144e+00
152	4.354101e-01	4.991438e-01	2.014167e+00
154	3.228127e-01	4.497723e-01	2.126527e+00
155	4.504180e-01	4.280479e-01	1.117245e+00
156	4.649524e-01	7.429938e-01	2.617978e+00
157	6.869852e-01	8.543359e-01	2.454812e+00
158	4.410735e-01	3.988460e-01	1.060576e+00
160	4.394261e-01	4.218257e-01	1.728872e+00
161	4.957068e-01	9.347997e-01	2.528090e+00
162	4.016381e-01	4.718281e-01	1.137763e+00
163	4.541936e-01	3.844743e-01	2.477284e+00
164	4.679522e-01	7.493298e-01	1.328285e+00
165	4.471971e-01	3.667072e-01	2.865169e+00
166	6.434317e-02	6.154880e-01	2.580850e+00
167	3.965789e-01	4.656283e-01	1.963361e+00
168	4.423681e-01	4.185579e-01	1.665364e+00
169	4.390728e-01	7.403692e-01	1.217880e+00
171	4.032152e-01	3.726492e-01	2.021983e+00
173	7.357818e-02	6.419010e-01	1.551050e+00
175	3.914299e-01	3.786908e-01	2.931607e+00
176	6.762639e-02	5.992313e-01	2.152907e+00
177	4.571109e-01	4.181558e-01	1.943820e+00
178	4.583991e-01	1.739291e-01	1.311676e+00
179	4.211842e-01	4.457392e-01	1.547142e+00
180	4.509638e-01	4.022354e-01	2.213483e+00
181	4.224221e-01	4.462398e-01	2.043478e+00
182	4.453897e-01	3.704587e-01	2.673669e+00
184	2.326207e-02	6.242636e-01	2.148021e+00
185	7.952463e-01	9.782279e-01	1.129946e+00
186	4.535907e-01	7.444749e-01	2.940401e+00
188	5.584908e-01	4.524350e-01	2.628725e+00
