1529
0	3.300129e-01	3.407124e-01	2.659990e+00
1	3.544597e-01	2.817986e-01	1.927211e+00
3	4.383191e-01	2.404322e-01	1.306790e+00
4	4.343590e-01	2.656933e-01	2.219345e+00
6	5.903744e-01	8.105288e-02	2.766488e+00
9	3.432249e-01	2.207043e-01	1.231558e+00
10	3.758498e-01	2.992571e-01	1.283341e+00
14	4.251090e-01	2.882911e-01	2.148021e+00
16	3.341493e-01	3.617442e-01	2.881778e+00
17	3.719199e-01	2.985526e-01	1.311676e+00
19	3.781616e-01	3.497138e-01	2.081583e+00
20	2.696114e-01	2.324008e-01	2.944309e+00
21	3.555055e-01	2.382576e-01	2.364924e+00
22	2.007974e-01	3.654401e-01	2.446996e+00
24	3.351346e-01	1.672480e-01	2.993161e+00
26	3.386199e-01	2.071691e-01	1.180752e+00
29	3.786996e-01	2.512699e-01	1.761114e+00
30	3.067428e-01	2.862011e-01	2.705911e+00
31	4.140134e-01	2.389356e-01	2.189057e+00
32	4.714330e-01	1.470027e-01	2.337567e+00
36	3.559748e-01	1.883386e-01	1.131900e+00
39	3.783570e-01	3.178712e-01	2.950171e+00
41	6.345665e-01	1.697341e-01	1.319492e+00
43	3.139144e-01	2.307482e-01	2.796776e+00
45	3.877043e-01	2.651019e-01	2.812408e+00
47	3.164947e-01	3.141119e-01	2.619932e+00
48	3.940148e-01	2.736764e-01	1.500244e+00
49	3.255330e-01	3.097988e-01	1.309722e+00
50	3.364379e-01	2.936172e-01	1.122130e+00
52	3.106423e-01	2.966080e-01	1.758183e+00
53	3.540949e-01	2.300816e-01	2.832926e+00
54	3.715250e-01	2.803454e-01	2.136297e+00
55	3.862086e-01	2.929307e-01	1.853933e+00
56	4.167303e-01	2.644428e-01	1.607719e+00
58	4.017638e-01	2.106063e-01	2.045432e+00
59	3.439417e-01	2.777637e-01	1.234489e+00
62	3.816720e-01	2.193271e-01	2.046409e+00
65	3.971448e-01	2.584261e-01	1.164143e+00
69	3.989044e-01	2.385725e-01	1.689790e+00
70	3.693771e-01	1.977902e-01	2.347338e+00
73	3.545048e-01	2.378342e-01	1.758183e+00
74	3.402491e-01	2.147518e-01	2.161700e+00
76	3.852360e-01	2.238975e-01	2.038593e+00
77	3.806531e-01	1.233617e-01	1.977040e+00
78	3.542433e-01	3.496202e-01	2.565217e+00
80	3.144535e-01	2.824571e-01	2.205667e+00
81	3.686362e-01	2.198630e-01	1.398632e+00
82	3.449389e-01	2.358793e-01	1.638007e+00
83	3.832777e-01	3.009639e-01	1.205178e+00
85	3.627152e-01	3.472882e-01	1.362482e+00
87	2.879590e-01	3.647883e-01	1.996580e+00
88	4.569587e-01	3.610126e-02	1.143625e+00
89	4.084259e-01	2.809126e-01	1.917440e+00
91	3.631383e-01	2.764744e-01	2.804592e+00
92	3.621535e-01	3.257059e-01	1.592086e+00
