2000
0	4.962482e-01	4.833224e-01	2.659990e+00
1	4.998947e-01	4.911131e-01	1.927211e+00
2	7.241385e-01	7.950105e-01	2.242794e+00
3	6.479671e-01	4.175879e-01	1.306790e+00
4	4.917064e-01	5.159016e-01	2.219345e+00
5	7.252690e-01	6.616456e-01	2.259404e+00
6	3.539674e-01	6.763567e-01	2.766488e+00
7	8.086098e-01	1.806411e-01	2.782120e+00
8	7.252138e-01	7.145222e-01	1.925256e+00
9	4.923776e-01	4.817176e-01	1.231558e+00
10	4.889375e-01	4.887686e-01	1.283341e+00
11	8.196850e-01	1.717338e-01	1.494382e+00
12	7.483967e-01	7.242794e-01	2.602345e+00
13	6.957064e-01	8.340189e-01	1.902785e+00
14	4.548003e-01	5.532367e-01	2.148021e+00
15	7.441910e-01	7.037680e-01	2.825110e+00
16	4.969311e-01	4.853660e-01	2.881778e+00
17	4.858174e-01	5.022716e-01	1.311676e+00
18	7.113730e-01	7.845045e-01	1.492428e+00
19	4.892102e-01	4.838897e-01	2.081583e+00
20	5.552448e-01	7.775604e-01	2.944309e+00
21	4.290372e-01	4.141358e-01	2.364924e+00
22	6.535091e-01	4.190577e-01	2.446996e+00
23	7.366399e-01	7.689001e-01	1.915486e+00
24	4.702241e-01	5.032027e-01	2.993161e+00
25	7.919870e-01	1.654614e-01	1.876404e+00
26	4.196667e-01	4.246443e-01	1.180752e+00
27	7.948876e-01	1.747104e-01	2.553493e+00
28	6.983338e-01	8.316989e-01	2.234001e+00
29	4.818920e-01	4.953963e-01	1.761114e+00
30	4.135212e-01	4.155716e-01	2.705911e+00
31	4.856624e-01	4.770024e-01	2.189057e+00
32	7.413357e-01	3.152660e-01	2.337567e+00
33	6.829852e-01	8.202259e-01	1.711285e+00
34	7.050828e-01	8.245021e-01	1.118222e+00
35	6.953428e-01	8.414982e-01	2.542745e+00
36	3.345516e-01	3.477899e-01	1.131900e+00
37	7.662495e-01	9.160476e-02	2.771373e+00
38	6.770662e-01	7.995902e-01	1.051783e+00
39	4.824811e-01	5.089118e-01	2.950171e+00
40	6.866690e-01	8.665006e-01	2.833903e+00
41	6.423042e-01	2.037432e-01	1.319492e+00
42	6.828006e-01	8.597139e-01	1.196385e+00
43	6.136490e-01	4.019026e-01	2.796776e+00
44	7.875653e-01	2.127622e-01	1.327308e+00
45	4.295372e-01	4.089482e-01	2.812408e+00
46	6.836235e-01	8.607981e-01	2.143136e+00
47	4.839259e-01	5.319136e-01	2.619932e+00
48	4.722660e-01	4.842638e-01	1.500244e+00
49	4.297265e-01	4.201146e-01	1.309722e+00
50	4.822206e-01	4.659720e-01	1.122130e+00
51	7.047685e-01	8.254449e-01	1.680020e+00
52	4.640014e-01	4.558629e-01	1.758183e+00
53	4.782628e-01	4.860963e-01	2.832926e+00
54	5.182413e-01	5.057296e-01	2.136297e+00
55	6.029989e-01	4.214232e-01	1.853933e+00
56	5.163241e-01	4.957064e-01	1.607719e+00
57	7.899245e-01	2.876941e-01	1.982902e+00
58	5.182368e-01	5.072091e-01	2.045432e+00
59	3.838605e-01	5.036382e-01	1.234489e+00
60	7.951932e-01	2.022446e-01	2.336590e+00
61	6.962997e-01	8.639938e-01	2.405960e+00
62	4.750695e-01	4.860304e-01	2.046409e+00
63	7.966230e-01	7.225800e-02	1.959453e+00
64	6.636179e-01	8.131420e-01	2.356131e+00
65	7.274810e-01	3.526035e-01	1.164143e+00
66	6.737793e-01	8.192929e-01	2.121641e+00
67	6.435128e-01	1.376283e-01	2.733268e+00
68	6.979303e-01	8.307717e-01	2.294577e+00
69	7.055693e-01	3.574544e-01	1.689790e+00
70	4.774638e-01	4.888593e-01	2.347338e+00
71	6.745712e-01	8.210749e-01	2.400098e+00
72	7.056517e-01	8.607813e-01	1.717147e+00
73	4.452366e-01	5.143516e-01	1.758183e+00
74	6.047141e-01	4.165801e-01	2.161700e+00
75	7.963762e-01	8.522411e-02	2.135320e+00
76	4.682011e-01	4.645804e-01	2.038593e+00
77	4.686231e-01	4.603656e-01	1.977040e+00
78	5.124629e-01	4.807333e-01	2.565217e+00
79	6.918559e-01	8.426421e-01	2.630679e+00
80	5.076213e-01	4.860599e-01	2.205667e+00
