2000
0	4.224315e-01	3.442936e-01	2.659990e+00
1	4.889748e-01	2.603376e-01	1.927211e+00
3	5.064938e-01	2.937748e-01	1.306790e+00
4	4.404254e-01	3.459584e-01	2.219345e+00
5	1.585703e-01	3.356284e-01	2.259404e+00
6	4.466038e-01	1.305804e-01	2.766488e+00
9	4.072601e-01	3.515010e-01	1.231558e+00
10	4.622998e-01	2.905728e-01	1.283341e+00
14	4.666223e-01	4.069244e-01	2.148021e+00
16	3.629031e-01	4.236977e-01	2.881778e+00
17	4.351059e-01	3.479868e-01	1.311676e+00
19	4.067519e-01	3.754612e-01	2.081583e+00
20	1.705554e-01	6.963605e-02	2.944309e+00
21	4.123863e-01	3.432235e-01	2.364924e+00
22	4.743792e-01	4.057818e-01	2.446996e+00
24	4.493996e-01	3.560566e-01	2.993161e+00
26	3.975326e-01	2.761815e-01	1.180752e+00
29	4.389973e-01	3.343532e-01	1.761114e+00
30	4.051809e-01	3.422944e-01	2.705911e+00
31	3.976982e-01	3.244188e-01	2.189057e+00
32	2.008913e-01	4.409462e-01	2.337567e+00
36	5.275801e-01	3.569832e-01	1.131900e+00
39	4.104395e-01	2.910260e-01	2.950171e+00
41	3.442086e-01	8.892660e-02	1.319492e+00
43	3.814526e-01	2.793408e-01	2.796776e+00
45	3.800778e-01	3.610446e-01	2.812408e+00
47	4.460228e-01	3.230494e-01	2.619932e+00
48	4.584965e-01	3.586911e-01	1.500244e+00
49	3.876322e-01	3.397558e-01	1.309722e+00
50	4.141532e-01	3.252640e-01	1.122130e+00
52	4.280883e-01	3.019201e-01	1.758183e+00
53	3.209168e-01	3.312369e-01	2.832926e+00
54	4.083452e-01	3.073577e-01	2.136297e+00
55	4.103658e-01	2.960815e-01	1.853933e+00
56	4.672608e-01	3.512128e-01	1.607719e+00
58	4.033839e-01	3.157192e-01	2.045432e+00
59	4.195848e-01	2.894135e-01	1.234489e+00
62	4.381945e-01	3.405726e-01	2.046409e+00
65	5.267589e-01	4.209115e-01	1.164143e+00
69	6.734386e-01	3.311693e-01	1.689790e+00
70	3.348872e-01	3.568291e-01	2.347338e+00
73	4.179304e-01	3.716380e-01	1.758183e+00
74	4.396655e-01	3.143612e-01	2.161700e+00
76	3.778783e-01	3.594656e-01	2.038593e+00
77	5.355469e-01	3.365526e-01	1.977040e+00
78	4.288334e-01	2.731431e-01	2.565217e+00
80	3.514658e-01	3.815700e-01	2.205667e+00
81	4.221325e-01	2.844773e-01	1.398632e+00
82	4.238574e-01	3.599474e-01	1.638007e+00
83	4.092377e-01	2.958301e-01	1.205178e+00
85	2.660320e-01	4.246186e-01	1.362482e+00
87	3.651010e-01	4.448826e-01	1.996580e+00
88	6.100002e-01	2.528806e-01	1.143625e+00
89	3.745191e-01	3.091030e-01	1.917440e+00
91	3.898943e-01	3.479471e-01	2.804592e+00
92	4.168888e-01	3.572370e-01	1.592086e+00
93	4.952288e-01	3.213894e-01	2.871031e+00
94	3.930065e-01	4.754108e-01	1.717147e+00
96	4.140364e-01	3.534750e-01	2.295554e+00
97	7.182176e-01	4.275036e-01	1.248168e+00
98	3.636002e-01	4.563453e-01	2.607230e+00
99	4.655881e-01	2.755843e-01	2.866146e+00
101	3.824087e-01	3.408363e-01	1.344895e+00
103	9.422576e-03	4.617538e-01	1.942843e+00
104	4.543025e-01	3.337841e-01	2.097215e+00
105	3.757269e-01	3.284937e-01	2.440156e+00
107	1.097444e-01	2.339703e-01	2.630679e+00
108	4.301871e-01	1.939232e-01	1.023449e+00
110	4.725289e-01	4.727001e-01	2.002443e+00
112	4.018380e-01	2.198735e-01	2.215437e+00
113	3.863357e-01	3.453382e-01	1.230581e+00
114	3.497599e-01	3.408878e-01	2.364924e+00
116	3.995297e-01	4.297406e-01	1.324377e+00
117	3.535334e-01	1.867526e-01	1.500244e+00
118	3.262034e-01	3.271262e-01	2.812408e+00
119	5.907995e-01	1.645120e-01	1.448461e+00
120	3.888830e-01	3.477433e-01	2.302394e+00
122	3.981271e-01	8.158662e-02	2.131412e+00
123	3.125292e-01	2.592343e-01	2.719590e+00
124	5.261941e-01	4.456811e-01	2.884709e+00
125	5.907270e-01	3.594978e-01	2.896434e+00
126	3.913523e-01	3.468168e-01	1.119199e+00
127	3.822766e-01	3.493978e-01	2.184172e+00
128	4.825691e-01	1.756230e-01	2.469468e+00
129	5.701514e-01	1.279264e-01	1.157303e+00
130	2.275667e-01	3.363480e-01	2.511480e+00
131	4.935014e-01	3.278520e-01	2.546654e+00
134	3.383797e-01	3.529695e-01	2.489008e+00
135	4.609598e-01	3.414246e-01	2.473376e+00
